"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"42077040","LA PAMPA","Hucal","Hucal","SATELITAL","2"
"42077050","LA PAMPA","Hucal","Jacinto Arauz","ADSL","631"
"42077050","LA PAMPA","Hucal","Jacinto Arauz","FIBRA OPTICA","2"
"42077050","LA PAMPA","Hucal","Jacinto Arauz","SATELITAL","15"
"42077050","LA PAMPA","Hucal","Jacinto Arauz","WIRELESS","76"
"0","LA PAMPA","Hucal","Otros","SATELITAL","34"
"42084010","LA PAMPA","Lihuel Calel","Cuchillo Co","FIBRA OPTICA","1"
"42084010","LA PAMPA","Lihuel Calel","Cuchillo Co","SATELITAL","21"
"0","LA PAMPA","Lihuel Calel","Otros","SATELITAL","41"
"42091010","LA PAMPA","Limay Mahuida","La Reforma","SATELITAL","4"
"42091010","LA PAMPA","Limay Mahuida","La Reforma","WIRELESS","67"
"42091020","LA PAMPA","Limay Mahuida","Limay Mahuida","SATELITAL","10"
"42091020","LA PAMPA","Limay Mahuida","Limay Mahuida","WIRELESS","23"
"0","LA PAMPA","Limay Mahuida","Otros","SATELITAL","25"
"42098010","LA PAMPA","Loventué","Carro Quemado","FIBRA OPTICA","1"
"42098010","LA PAMPA","Loventué","Carro Quemado","SATELITAL","10"
"42098010","LA PAMPA","Loventué","Carro Quemado","WIRELESS","50"
"42098020","LA PAMPA","Loventué","Loventué","FIBRA OPTICA","1"
"42098020","LA PAMPA","Loventué","Loventué","SATELITAL","5"
"42098030","LA PAMPA","Loventué","Luan Toro","SATELITAL","10"
"42098030","LA PAMPA","Loventué","Luan Toro","WIRELESS","67"
"0","LA PAMPA","Loventué","Otros","SATELITAL","60"
"42098040","LA PAMPA","Loventué","Telén","FIBRA OPTICA","1"
"42098040","LA PAMPA","Loventué","Telén","SATELITAL","8"
"42098040","LA PAMPA","Loventué","Telén","WIRELESS","198"
"42098050","LA PAMPA","Loventué","Victorica","FIBRA OPTICA","2"
"42098050","LA PAMPA","Loventué","Victorica","SATELITAL","52"
"42098050","LA PAMPA","Loventué","Victorica","WIRELESS","482"
"42105010","LA PAMPA","Maracó","Agustoni","SATELITAL","9"
"42105010","LA PAMPA","Maracó","Agustoni","WIRELESS","29"
"42105020","LA PAMPA","Maracó","Dorila","FIBRA OPTICA","1"
"42105020","LA PAMPA","Maracó","Dorila","SATELITAL","11"
"42105020","LA PAMPA","Maracó","Dorila","WIRELESS","53"
"42105030","LA PAMPA","Maracó","General Pico","ADSL","1.241"
"42105030","LA PAMPA","Maracó","General Pico","CABLEMODEM","1"
"42105030","LA PAMPA","Maracó","General Pico","DIAL UP","78"
"42105030","LA PAMPA","Maracó","General Pico","FIBRA OPTICA","19.263"
"42105030","LA PAMPA","Maracó","General Pico","SATELITAL","270"
"42105030","LA PAMPA","Maracó","General Pico","WIRELESS","3.016"
"0","LA PAMPA","Maracó","Otros","SATELITAL","15"
"42105040","LA PAMPA","Maracó","Speluzzi","FIBRA OPTICA","1"
"42105040","LA PAMPA","Maracó","Speluzzi","SATELITAL","12"
"42105040","LA PAMPA","Maracó","Speluzzi","WIRELESS","41"
"42105050","LA PAMPA","Maracó","Trebolares","SATELITAL","12"
"42112020","LA PAMPA","Puelén","25 de Mayo","FIBRA OPTICA","1.026"
"42112020","LA PAMPA","Puelén","25 de Mayo","SATELITAL","151"
"42112020","LA PAMPA","Puelén","25 de Mayo","WIRELESS","1.215"
"42112005","LA PAMPA","Puelén","Casa de Piedra","SATELITAL","28"
"42112005","LA PAMPA","Puelén","Casa De Piedra","WIRELESS","80"
"0","LA PAMPA","Puelén","Otros","SATELITAL","46"
"42112010","LA PAMPA","Puelén","Puelén","DIAL UP","1"
"42112010","LA PAMPA","Puelén","Puelén","SATELITAL","18"
"42112010","LA PAMPA","Puelén","Puelén","WIRELESS","129"
"42119010","LA PAMPA","Quemú Quemú","Colonia Barón","DIAL UP","2"
"42119010","LA PAMPA","Quemú Quemú","Colonia Barón","FIBRA OPTICA","550"
"42119010","LA PAMPA","Quemú Quemú","Colonia Barón","SATELITAL","11"
"42119010","LA PAMPA","Quemú Quemú","Colonia Barón","WIRELESS","90"
"42119020","LA PAMPA","Quemú Quemú","Colonia San José","SATELITAL","2"
"42119030","LA PAMPA","Quemú Quemú","Miguel Cané","FIBRA OPTICA","186"
"42119030","LA PAMPA","Quemú Quemú","Miguel Cané","Otros","105"
"42119030","LA PAMPA","Quemú Quemú","Miguel Cané","SATELITAL","6"
"0","LA PAMPA","Quemú Quemú","Otros","SATELITAL","10"
"42119040","LA PAMPA","Quemú Quemú","Quemú Quemú","DIAL UP","1"
"42119040","LA PAMPA","Quemú Quemú","Quemú Quemú","FIBRA OPTICA","1.153"
"42119040","LA PAMPA","Quemú Quemú","Quemú Quemú","Otros","113"
"42119040","LA PAMPA","Quemú Quemú","Quemú Quemú","SATELITAL","45"
"42119040","LA PAMPA","Quemú Quemú","Quemú Quemú","WIRELESS","146"
"42119050","LA PAMPA","Quemú Quemú","Relmo","Otros","26"
"42119050","LA PAMPA","Quemú Quemú","Relmo","SATELITAL","5"
"42119060","LA PAMPA","Quemú Quemú","Villa Mirasol","SATELITAL","8"
"42119060","LA PAMPA","Quemú Quemú","Villa Mirasol","WIRELESS","169"
"42126010","LA PAMPA","Rancul","Caleufú","FIBRA OPTICA","1.105"
"42126010","LA PAMPA","Rancul","Caleufú","SATELITAL","15"
"42126020","LA PAMPA","Rancul","Ingeniero Foster","SATELITAL","1"
"42126030","LA PAMPA","Rancul","La Maruja","SATELITAL","8"
"0","LA PAMPA","Rancul","Otros","SATELITAL","37"
"42126040","LA PAMPA","Rancul","Parera","FIBRA OPTICA","549"
"42126040","LA PAMPA","Rancul","Parera","Otros","15"
"42126040","LA PAMPA","Rancul","Parera","SATELITAL","6"
"42126040","LA PAMPA","Rancul","Parera","WIRELESS","226"
"42126050","LA PAMPA","Rancul","Pichi Huinca","FIBRA OPTICA","1"
"42126050","LA PAMPA","Rancul","Pichi Huinca","SATELITAL","3"
"42126060","LA PAMPA","Rancul","Quetrequén","FIBRA OPTICA","1"
"42126060","LA PAMPA","Rancul","Quetrequén","SATELITAL","8"
"42126060","LA PAMPA","Rancul","Quetrequén","WIRELESS","173"
"42126070","LA PAMPA","Rancul","Rancul","FIBRA OPTICA","323"
"42126070","LA PAMPA","Rancul","Rancul","Otros","23"
"42126070","LA PAMPA","Rancul","Rancul","SATELITAL","60"
"42126070","LA PAMPA","Rancul","Rancul","WIRELESS","548"
"42133010","LA PAMPA","Realicó","Adolfo Van Praet","CABLEMODEM","6"
"42133010","LA PAMPA","Realicó","Adolfo Van Praet","SATELITAL","6"
"42133010","LA PAMPA","Realicó","Adolfo Van Praet","WIRELESS","78"
"42133020","LA PAMPA","Realicó","Alta Italia","SATELITAL","14"
"42133020","LA PAMPA","Realicó","Alta Italia","WIRELESS","463"
"42133030","LA PAMPA","Realicó","Damián Maisonave (Est. Simson)","FIBRA OPTICA","2"
"42133030","LA PAMPA","Realicó","Damián Maisonave (Est. Simson)","SATELITAL","4"
"42133030","LA PAMPA","Realicó","Damián Maisonave (Est. Simson)","WIRELESS","130"
"42133040","LA PAMPA","Realicó","Embajador Martini","FIBRA OPTICA","279"
"42133040","LA PAMPA","Realicó","Embajador Martini","SATELITAL","12"
"42133040","LA PAMPA","Realicó","Embajador Martini","WIRELESS","280"
"42133050","LA PAMPA","Realicó","Falucho","SATELITAL","5"
"42133050","LA PAMPA","Realicó","Falucho","WIRELESS","97"
"42133060","LA PAMPA","Realicó","Ingeniero Luiggi","FIBRA OPTICA","470"
"42133060","LA PAMPA","Realicó","Ingeniero Luiggi","SATELITAL","72"
"42133060","LA PAMPA","Realicó","Ingeniero Luiggi","WIRELESS","1.464"
"42133070","LA PAMPA","Realicó","Ojeda","SATELITAL","7"
"42133070","LA PAMPA","Realicó","Ojeda","WIRELESS","8"
"0","LA PAMPA","Realicó","Otros","SATELITAL","2"
"42133080","LA PAMPA","Realicó","Realicó","ADSL","69"
"42133080","LA PAMPA","Realicó","Realicó","DIAL UP","1"
"42133080","LA PAMPA","Realicó","Realicó","FIBRA OPTICA","2.689"
"42133080","LA PAMPA","Realicó","Realicó","SATELITAL","32"
"42133080","LA PAMPA","Realicó","Realicó","WIRELESS","738"
"42140005","LA PAMPA","Toay","Cachirulo","SATELITAL","54"
"42140010","LA PAMPA","Toay","Naicó","SATELITAL","11"
"0","LA PAMPA","Toay","Otros","SATELITAL","72"
"42140020","LA PAMPA","Toay","Toay","ADSL","134"
"42140020","LA PAMPA","Toay","Toay","CABLEMODEM","5.670"
"42140020","LA PAMPA","Toay","Toay","FIBRA OPTICA","814"
"42140020","LA PAMPA","Toay","Toay","SATELITAL","133"
"42140020","LA PAMPA","Toay","Toay","WIRELESS","259"
"42147010","LA PAMPA","Trenel","Arata","FIBRA OPTICA","285"
"42147010","LA PAMPA","Trenel","Arata","SATELITAL","19"
"42147010","LA PAMPA","Trenel","Arata","WIRELESS","30"
"42147020","LA PAMPA","Trenel","Metileo","SATELITAL","8"
"42147020","LA PAMPA","Trenel","Metileo","WIRELESS","60"
"0","LA PAMPA","Trenel","Otros","SATELITAL","13"
"42147030","LA PAMPA","Trenel","Trenel","ADSL","40"
"42147030","LA PAMPA","Trenel","Trenel","FIBRA OPTICA","1.197"
"42147030","LA PAMPA","Trenel","Trenel","SATELITAL","60"
"42147030","LA PAMPA","Trenel","Trenel","WIRELESS","123"
"42154010","LA PAMPA","Utracán","Ataliva Roca","FIBRA OPTICA","139"
"42154010","LA PAMPA","Utracán","Ataliva Roca","SATELITAL","11"
"42154010","LA PAMPA","Utracán","Ataliva Roca","WIRELESS","385"
"42154020","LA PAMPA","Utracán","Chacharramendi","SATELITAL","11"
"42154020","LA PAMPA","Utracán","Chacharramendi","WIRELESS","104"
"42154030","LA PAMPA","Utracán","Colonia Santa María","DIAL UP","1"
"42154030","LA PAMPA","Utracán","Colonia Santa María","FIBRA OPTICA","1"
"42154030","LA PAMPA","Utracán","Colonia Santa María","SATELITAL","6"
"42154030","LA PAMPA","Utracán","Colonia Santa María","WIRELESS","120"
"42154040","LA PAMPA","Utracán","General Acha","ADSL","100"
"42154040","LA PAMPA","Utracán","General Acha","CABLEMODEM","2.915"
"42154040","LA PAMPA","Utracán","General Acha","FIBRA OPTICA","1.668"
"42154040","LA PAMPA","Utracán","General Acha","SATELITAL","54"
"42154040","LA PAMPA","Utracán","General Acha","WIRELESS","256"
"0","LA PAMPA","Utracán","Otros","SATELITAL","86"
"42154050","LA PAMPA","Utracán","Quehué","FIBRA OPTICA","1"
"42154050","LA PAMPA","Utracán","Quehué","SATELITAL","20"
"42154050","LA PAMPA","Utracán","Quehué","WIRELESS","170"
"42154060","LA PAMPA","Utracán","Unanué","FIBRA OPTICA","1"
"42154060","LA PAMPA","Utracán","Unanué","SATELITAL","7"
"42154060","LA PAMPA","Utracán","Unanué","WIRELESS","38"
"46007010","LA RIOJA","Arauco","Aimogasta","ADSL","47"
"46007010","LA RIOJA","Arauco","Aimogasta","CABLEMODEM","2.031"
"46007010","LA RIOJA","Arauco","Aimogasta","FIBRA OPTICA","4"
"46007010","LA RIOJA","Arauco","Aimogasta","SATELITAL","3"
"46007010","LA RIOJA","Arauco","Aimogasta","WIRELESS","87"
"46007040","LA RIOJA","Arauco","Estación Mazán","SATELITAL","2"
"46007040","LA RIOJA","Arauco","Estación Mazán","WIRELESS","14"
"46007040","LA RIOJA","Arauco","Machigasta","SATELITAL","10"
"46007040","LA RIOJA","Arauco","Machigasta","WIRELESS","3"
"0","LA RIOJA","Arauco","Otros","SATELITAL","5"
"46007040","LA RIOJA","Arauco","San Antonio","SATELITAL","4"
"46007045","LA RIOJA","Arauco","Termas de Santa Teresita","SATELITAL","1"
"46007050","LA RIOJA","Arauco","Villa Mazán","SATELITAL","2"
"46007050","LA RIOJA","Arauco","Villa Mazán","WIRELESS","156"
"46014010","LA RIOJA","Capital","La Rioja","ADSL","857"
"46014010","LA RIOJA","Capital","La Rioja","CABLEMODEM","34.744"
"46014010","LA RIOJA","Capital","La Rioja","DIAL UP","4"
"46014010","LA RIOJA","Capital","La Rioja","FIBRA OPTICA","21.202"
"46014010","LA RIOJA","Capital","La Rioja","SATELITAL","282"
"46014010","LA RIOJA","Capital","La Rioja","WIRELESS","1.224"
"0","LA RIOJA","Capital","Otros","SATELITAL","40"
"46021010","LA RIOJA","Castro Barros","Aminga","CABLEMODEM","158"
"46021010","LA RIOJA","Castro Barros","Aminga","FIBRA OPTICA","1"
"46021010","LA RIOJA","Castro Barros","Aminga","SATELITAL","1"
"46021010","LA RIOJA","Castro Barros","Aminga","WIRELESS","17"
"46021020","LA RIOJA","Castro Barros","Anillaco","CABLEMODEM","453"
"46021020","LA RIOJA","Castro Barros","Anillaco","FIBRA OPTICA","1"
"46021020","LA RIOJA","Castro Barros","Anillaco","SATELITAL","10"
"46021030","LA RIOJA","Castro Barros","Anjullón","CABLEMODEM","44"
"46021030","LA RIOJA","Castro Barros","Anjullón","FIBRA OPTICA","1"
"46021030","LA RIOJA","Castro Barros","Anjullón","SATELITAL","3"
"46021030","LA RIOJA","Castro Barros","Anjullón","WIRELESS","64"
"46021040","LA RIOJA","Castro Barros","Chuquis","CABLEMODEM","39"
"46021050","LA RIOJA","Castro Barros","Los Molinos","CABLEMODEM","49"
"46021050","LA RIOJA","Castro Barros","Los Molinos","SATELITAL","1"
"46021050","LA RIOJA","Castro Barros","Los Molinos","WIRELESS","4"
"0","LA RIOJA","Castro Barros","Otros","SATELITAL","1"
"46021060","LA RIOJA","Castro Barros","Pinchas","CABLEMODEM","49"
"46021060","LA RIOJA","Castro Barros","Pinchas","SATELITAL","5"
"46021060","LA RIOJA","Castro Barros","Pinchas","WIRELESS","1"
"46021070","LA RIOJA","Castro Barros","San Pedro","CABLEMODEM","28"
"46021070","LA RIOJA","Castro Barros","San Pedro","SATELITAL","1"
"46021070","LA RIOJA","Castro Barros","San Pedro","WIRELESS","45"
"46021080","LA RIOJA","Castro Barros","Santa Vera Cruz","SATELITAL","3"
"46021080","LA RIOJA","Castro Barros","Santa Vera Cruz","WIRELESS","5"
"46035010","LA RIOJA","Chamical","Chamical","ADSL","87"
"46035010","LA RIOJA","Chamical","Chamical","CABLEMODEM","2.963"
"46035010","LA RIOJA","Chamical","Chamical","FIBRA OPTICA","8"
"46035010","LA RIOJA","Chamical","Chamical","SATELITAL","24"
"46035010","LA RIOJA","Chamical","Chamical","WIRELESS","9"
"0","LA RIOJA","Chamical","Otros","SATELITAL","16"
"46035020","LA RIOJA","Chamical","Polco","SATELITAL","6"
"46042030","LA RIOJA","Chilecito","Anguinan","SATELITAL","7"
"46042010","LA RIOJA","Chilecito","Chilecito","ADSL","57"
"46042010","LA RIOJA","Chilecito","Chilecito","CABLEMODEM","6.102"
"46042010","LA RIOJA","Chilecito","Chilecito","FIBRA OPTICA","4.671"
"46042010","LA RIOJA","Chilecito","Chilecito","SATELITAL","24"
"46042010","LA RIOJA","Chilecito","Chilecito","WIRELESS","96"
"46042020","LA RIOJA","Chilecito","Colonia Anguinán","CABLEMODEM","161"
"46042020","LA RIOJA","Chilecito","Colonia Anguinán","FIBRA OPTICA","1"
"46042020","LA RIOJA","Chilecito","Colonia Anguinán","SATELITAL","3"
"46042020","LA RIOJA","Chilecito","Colonia Anguinán","WIRELESS","69"
"46042030","LA RIOJA","Chilecito","Colonia Catinzaco","SATELITAL","1"
"46042040","LA RIOJA","Chilecito","Colonia Malligasta","SATELITAL","2"
"46042050","LA RIOJA","Chilecito","Colonia Vichigasta","SATELITAL","2"
"46042060","LA RIOJA","Chilecito","Guanchín","SATELITAL","4"
"46042060","LA RIOJA","Chilecito","Guanchín","WIRELESS","2"
"46042030","LA RIOJA","Chilecito","La Puntilla","SATELITAL","3"
"46042030","LA RIOJA","Chilecito","La Puntilla","WIRELESS","1"
"46042030","LA RIOJA","Chilecito","Los Sarmientos","CABLEMODEM","157"
"46042030","LA RIOJA","Chilecito","Los Sarmientos","SATELITAL","5"
"46042070","LA RIOJA","Chilecito","Malligasta","SATELITAL","11"
"46042070","LA RIOJA","Chilecito","Malligasta","WIRELESS","185"
"46042090","LA RIOJA","Chilecito","Nonogasta","ADSL","32"
"46042090","LA RIOJA","Chilecito","Nonogasta","CABLEMODEM","824"
"46042090","LA RIOJA","Chilecito","Nonogasta","FIBRA OPTICA","1"
"46042090","LA RIOJA","Chilecito","Nonogasta","SATELITAL","7"
"46042090","LA RIOJA","Chilecito","Nonogasta","WIRELESS","6"
"0","LA RIOJA","Chilecito","Otros","SATELITAL","1"
"46042030","LA RIOJA","Chilecito","San Miguel","CABLEMODEM","60"
"46042030","LA RIOJA","Chilecito","San Miguel","SATELITAL","16"
"46042030","LA RIOJA","Chilecito","San Miguel","WIRELESS","5"
"46042100","LA RIOJA","Chilecito","San Nicolás","WIRELESS","7"
"46042120","LA RIOJA","Chilecito","Sañogasta","SATELITAL","1"
"46042120","LA RIOJA","Chilecito","Sañogasta","WIRELESS","219"
"46042110","LA RIOJA","Chilecito","Santa Florentina","SATELITAL","3"
"46042110","LA RIOJA","Chilecito","Santa Florentina","WIRELESS","7"
"46042130","LA RIOJA","Chilecito","Tilimuqui","SATELITAL","2"
"46042130","LA RIOJA","Chilecito","Tilimuqui","WIRELESS","13"
"46042140","LA RIOJA","Chilecito","Vichigasta","ADSL","21"
"46042140","LA RIOJA","Chilecito","Vichigasta","FIBRA OPTICA","1"
"46042140","LA RIOJA","Chilecito","Vichigasta","SATELITAL","4"
"46042140","LA RIOJA","Chilecito","Vichigasta","WIRELESS","103"
"46028010","LA RIOJA","Coronel Felipe Varela","Aicuña","SATELITAL","3"
"46028010","LA RIOJA","Coronel Felipe Varela","Aicuña","WIRELESS","47"
"46028020","LA RIOJA","Coronel Felipe Varela","Guandacol","CABLEMODEM","379"
"46028020","LA RIOJA","Coronel Felipe Varela","Guandacol","FIBRA OPTICA","2"
"46028020","LA RIOJA","Coronel Felipe Varela","Guandacol","SATELITAL","4"
"46028030","LA RIOJA","Coronel Felipe Varela","Los Palacios","SATELITAL","4"
"46028030","LA RIOJA","Coronel Felipe Varela","Los Palacios","WIRELESS","107"
"0","LA RIOJA","Coronel Felipe Varela","Otros","SATELITAL","3"
"46028040","LA RIOJA","Coronel Felipe Varela","Pagancillo","FIBRA OPTICA","1"
"46028040","LA RIOJA","Coronel Felipe Varela","Pagancillo","SATELITAL","8"
"46028040","LA RIOJA","Coronel Felipe Varela","Pagancillo","WIRELESS","126"
"46028010","LA RIOJA","Coronel Felipe Varela","Santa Clara","SATELITAL","6"
"46028010","LA RIOJA","Coronel Felipe Varela","Santa Clara","WIRELESS","41"
"46028050","LA RIOJA","Coronel Felipe Varela","Villa Unión","CABLEMODEM","1.122"
"46028050","LA RIOJA","Coronel Felipe Varela","Villa Unión","FIBRA OPTICA","3"
"46028050","LA RIOJA","Coronel Felipe Varela","Villa Unión","SATELITAL","12"
"46028050","LA RIOJA","Coronel Felipe Varela","Villa Unión","WIRELESS","258"
"46049010","LA RIOJA","Famatina","Alto Carrizal","SATELITAL","1"
"46049020","LA RIOJA","Famatina","Angulos","WIRELESS","6"
"46049030","LA RIOJA","Famatina","Antinaco","SATELITAL","3"
"46049040","LA RIOJA","Famatina","Bajo Carrizal","SATELITAL","1"
"46049050","LA RIOJA","Famatina","Campanas","FIBRA OPTICA","1"
"46049050","LA RIOJA","Famatina","Campanas","SATELITAL","1"
"46049050","LA RIOJA","Famatina","Campanas","WIRELESS","161"
"46049060","LA RIOJA","Famatina","Chañarmuyo","SATELITAL","3"
"46049060","LA RIOJA","Famatina","Chañarmuyo","WIRELESS","29"
"46049070","LA RIOJA","Famatina","Famatina","CABLEMODEM","202"
"46049070","LA RIOJA","Famatina","Famatina","FIBRA OPTICA","2"
"46049070","LA RIOJA","Famatina","Famatina","SATELITAL","8"
"46049070","LA RIOJA","Famatina","Famatina","WIRELESS","5"
"46049080","LA RIOJA","Famatina","La Cuadra","WIRELESS","22"
"46049090","LA RIOJA","Famatina","Pituil","WIRELESS","153"
"46049110","LA RIOJA","Famatina","Santa Cruz","SATELITAL","1"
"46049110","LA RIOJA","Famatina","Santa Cruz","WIRELESS","22"
"0","LA RIOJA","General Angel V. Peñaloza","Otros","SATELITAL","9"
"46056010","LA RIOJA","General Angel V. Peñaloza","Punta de los Llanos","FIBRA OPTICA","1"
"46056010","LA RIOJA","General Angel V. Peñaloza","Punta de los Llanos","WIRELESS","93"
"46056020","LA RIOJA","General Angel V. Peñaloza","Tama","ADSL","6"
"46056020","LA RIOJA","General Angel V. Peñaloza","Tama","FIBRA OPTICA","1"
"46056020","LA RIOJA","General Angel V. Peñaloza","Tama","SATELITAL","2"
"46056020","LA RIOJA","General Angel V. Peñaloza","Tama","WIRELESS","149"
"46063010","LA RIOJA","General Belgrano","Castro Barros","WIRELESS","1"
"46063020","LA RIOJA","General Belgrano","Chañar","ADSL","4"
"46063020","LA RIOJA","General Belgrano","Chañar","FIBRA OPTICA","1"
"46063020","LA RIOJA","General Belgrano","Chañar","SATELITAL","1"
"46063020","LA RIOJA","General Belgrano","Chañar","WIRELESS","90"
"46063030","LA RIOJA","General Belgrano","Loma Blanca","SATELITAL","3"
"46063040","LA RIOJA","General Belgrano","Olta","CABLEMODEM","1.069"
"46063040","LA RIOJA","General Belgrano","Olta","FIBRA OPTICA","1"
"46063040","LA RIOJA","General Belgrano","Olta","SATELITAL","9"
"46063040","LA RIOJA","General Belgrano","Olta","WIRELESS","6"
"0","LA RIOJA","General Belgrano","Otros","SATELITAL","6"
"46070010","LA RIOJA","General Juan F. Quiroga","Malanzán","FIBRA OPTICA","1"
"46070010","LA RIOJA","General Juan F. Quiroga","Malanzán","SATELITAL","28"
"46070010","LA RIOJA","General Juan F. Quiroga","Malanzán","WIRELESS","347"
"46070020","LA RIOJA","General Juan F. Quiroga","Nácate","SATELITAL","3"
"46070020","LA RIOJA","General Juan F. Quiroga","Nácate","WIRELESS","78"
"0","LA RIOJA","General Juan F. Quiroga","Otros","SATELITAL","34"
"46070030","LA RIOJA","General Juan F. Quiroga","Portezuelo","FIBRA OPTICA","1"
"46070030","LA RIOJA","General Juan F. Quiroga","Portezuelo","SATELITAL","10"
"46070030","LA RIOJA","General Juan F. Quiroga","Portezuelo","WIRELESS","227"
"46070040","LA RIOJA","General Juan F. Quiroga","San Antonio","SATELITAL","1"
"46070040","LA RIOJA","General Juan F. Quiroga","San Antonio","WIRELESS","33"
"0","LA RIOJA","General Lamadrid","Otros","SATELITAL","1"
"46077010","LA RIOJA","General Lamadrid","Villa Castelli","FIBRA OPTICA","1"
"46077010","LA RIOJA","General Lamadrid","Villa Castelli","SATELITAL","4"
"46077010","LA RIOJA","General Lamadrid","Villa Castelli","WIRELESS","255"
"46084010","LA RIOJA","General Ocampo","Ambil","SATELITAL","2"
"46084010","LA RIOJA","General Ocampo","Ambil","WIRELESS","34"
"46084030","LA RIOJA","General Ocampo","Milagro","CABLEMODEM","813"
"46084030","LA RIOJA","General Ocampo","Milagro","FIBRA OPTICA","1"
"46084030","LA RIOJA","General Ocampo","Milagro","SATELITAL","9"
"46084040","LA RIOJA","General Ocampo","Olpas","SATELITAL","2"
"0","LA RIOJA","General Ocampo","Otros","SATELITAL","10"
"46084050","LA RIOJA","General Ocampo","Santa Rita de Catuna","CABLEMODEM","299"
"46084050","LA RIOJA","General Ocampo","Santa Rita de Catuna","SATELITAL","4"
